scenario_id,algorithm,run_index,seed,penalized_objective,area,volume,total_height,rel_volume_error,rel_height_error,monotonic_violation,feasible,engineering_feasible,engineering_failed_checks,n_evals,time_s,budget,decision_vector
S6,SA,9,9,7824.874558125239,7823.800339886017,70325.13849244591,36.50052834525892,7.307298700103187e-05,1.4475212573180613e-05,0.0,True,True,,10000,1.3175041675567627,10000,"[1.178101085222031, 2.777198990404182, 4.661560848678014, 2.2730703519872937, 5.09032478243022, 3.823644886187633, 5.6062823032807305, 5.145980136141537, 2.303524508950497, 3.6408404519767843]"
S6,PSO,0,10000,7914.684166058366,7914.47082517525,70320.23927827517,36.49693874576377,3.4027058471325867e-06,8.386997907477153e-05,0.0,True,False,adj_height_ratio,10000,1.45263671875,10000,"[0.8, 2.5195044802548368, 2.6830877991387574, 3.291214285908143, 4.837185322853106, 0.8, 5.947433733892307, 3.8602951985940077, 3.758217925122613, 8.0]"
S6,PSO,1,10001,7947.6773475149585,7947.152467368938,70319.15883848457,36.495305513995106,1.1961910060192821e-05,0.00012861605492859893,0.0,True,False,adj_height_ratio,10000,1.427631139755249,10000,"[0.8, 3.2738493719578807, 0.8, 8.0, 4.201898402470009, 7.452631828932347, 0.8, 2.7789234839170867, 3.950372610374348, 4.43762981634343]"
S6,PSO,2,10002,7863.924219298853,7863.832924088235,70319.1130090222,36.5016251648565,1.2613637340734517e-05,4.452506456161326e-05,0.0,True,False,adj_height_ratio,10000,1.8716034889221191,10000,"[2.6796315279197747, 1.901107756314219, 2.94720303237711, 3.725154784155907, 0.9024168466344785, 7.118880757980965, 8.0, 3.6115419894345853, 2.336516350252364, 3.2791721197870984]"
S6,PSO,3,10003,7748.485017269829,7748.252004320785,70318.20186510417,36.49786919667546,2.5570746527693237e-05,5.83781732750797e-05,0.0,True,True,,10000,2.190295457839966,10000,"[1.7237412304481794, 2.6503656807759737, 2.8451498511032947, 3.6506282470543656, 4.594978016049479, 4.3559701231745045, 4.036283611610267, 5.5688375748247845, 4.147182284251043, 2.9247325773835655]"
S6,PSO,4,10004,7840.581219377811,7837.13731350008,70311.4488238797,36.49535234360083,0.00012160375597688081,0.00012733305203210278,0.0,True,False,adj_height_ratio,10000,1.9270753860473633,10000,"[2.7864582951050147, 1.9076180110807979, 2.5161768171399403, 1.6746402403106293, 4.942444695894775, 5.9546659228325955, 6.437799800421146, 1.8687182594377287, 5.783200046349102, 2.6236302550290898]"
S6,PSO,5,10005,8192.6847379798,8192.151612019215,70320.34115499356,36.495155808616374,4.85146464100387e-06,0.00013271757215412835,0.0,True,False,adj_height_ratio,10000,1.7863457202911377,10000,"[0.8, 0.8384391571380482, 8.0, 0.8, 8.0, 5.160820542099934, 1.112410516213493, 1.2100066753324383, 8.0, 2.573478917832462]"
S6,PSO,6,10006,7786.235620406072,7785.993646765588,70320.18763263471,36.496731604113585,2.668268411716688e-06,8.954509277850619e-05,0.0,True,False,adj_height_ratio,10000,2.0783214569091797,10000,"[2.487674579722713, 2.214001809882328, 3.017352317273863, 1.873874659153845, 4.735388773716356, 4.698137407087758, 6.524622860752397, 4.385364675744822, 3.8350805420276965, 2.7252339787518]"
S6,PSO,7,10007,7926.691663453954,7924.579875382121,70312.88617107377,36.50237723328036,0.00010116366504878813,6.512967891405755e-05,0.0,True,False,adj_height_ratio,10000,1.7718052864074707,10000,"[3.468745929680339, 0.8, 0.8, 4.602757379196737, 2.8472021492583877, 4.615691089208383, 5.478095186841235, 5.096879973477835, 4.578438917547221, 4.214566608070226]"
S6,PSO,8,10008,7762.70654135711,7761.881794797268,70321.57505460188,36.49432815755622,2.239838739878533e-05,0.00015539294366525555,0.0,True,False,adj_height_ratio,10000,1.3578879833221436,10000,"[1.8252491792645922, 2.3515426201101937, 3.3939120932786455, 2.628655764751814, 4.593016821117405, 2.4950538541977836, 6.816970502032998, 4.205817770517457, 4.744813008844324, 3.439296543441]"
S6,PSO,9,10009,8125.004480887048,8161.299819405105,70714.94159698063,36.84501167241529,0.005616348079929305,0.009452374586720252,0.0,False,False,adj_height_ratio,10000,1.4067902565002441,10000,"[0.8, 4.469250695328643, 0.8, 0.8, 8.0, 0.8, 0.8, 7.716789730960226, 8.0, 4.658971246126419]"
S6,BFGS,0,20000,7741.941593035128,7741.717219150032,70320.14560924898,36.496849446282624,2.070666225576075e-06,8.631654020207438e-05,0.0,True,True,,1393,0.17810463905334473,5000,"[1.8438596516099979, 2.3927462341010286, 2.878365788785548, 3.561389052723526, 4.074736103002751, 4.606644922429731, 5.017477884645947, 4.507643022533861, 4.113829953422009, 3.500156833028229]"
S6,BFGS,1,20001,7741.941593035129,7741.717219149712,70320.14560924837,36.496849446280315,2.070666216884658e-06,8.631654026534188e-05,0.0,True,True,,5001,0.5942296981811523,5000,"[1.843859649873246, 2.3927462325075908, 2.8783657923125476, 3.5613890545886693, 4.074736115689115, 4.606644922794749, 5.017477851953947, 4.507643047602182, 4.113829948734935, 3.5001568302233412]"
S6,BFGS,2,20002,7741.941593035127,7741.717219149918,70320.14560924929,36.49684944628185,2.0706662299217837e-06,8.631654022329332e-05,0.0,True,True,,1362,0.1674501895904541,5000,"[1.843859651137325, 2.392746234550164, 2.8783657893065238, 3.5613890549154417, 4.0747360980553715, 4.60664490718839, 5.017477890952442, 4.507643034091599, 4.1138299530346325, 3.5001568330499606]"
S6,BFGS,3,20003,7741.941593035129,7741.717219150074,70320.14560924898,36.49684944628292,2.070666225576075e-06,8.631654019389827e-05,0.0,True,True,,1402,0.17882251739501953,5000,"[1.8438596519935306, 2.392746233833044, 2.8783657888526557, 3.5613890517375233, 4.074736102209759, 4.606644921635831, 5.0174778865191785, 4.507643021484711, 4.113829955221435, 3.500156832795258]"
S6,BFGS,4,20004,7741.941593035127,7741.717219149971,70320.14560924903,36.496849446282205,2.0706662261968907e-06,8.631654021355986e-05,0.0,True,True,,1414,0.23750782012939453,5000,"[1.843859651510472, 2.3927462341395596, 2.8783657888860903, 3.561389052821614, 4.074736103496723, 4.6066449228853426, 5.017477885185826, 4.507643020918628, 4.113829953470357, 3.5001568329675914]"
S6,BFGS,5,20005,7741.941593035127,7741.717219150011,70320.14560924916,36.496849446282496,2.070666228059337e-06,8.631654020557842e-05,0.0,True,True,,1359,0.21669363975524902,5000,"[1.8438596515808319, 2.3927462340281247, 2.8783657890218524, 3.561389052682601, 4.074736103239317, 4.606644922175949, 5.0174778852183435, 4.507643021982788, 4.113829953356602, 3.5001568329960917]"
S6,BFGS,6,20006,7741.941593035129,7741.717219150277,70320.14560924895,36.49684944628436,2.070666225162198e-06,8.631654015457509e-05,0.0,True,True,,5001,0.8207757472991943,5000,"[1.8438596516426173, 2.39274623459663, 2.8783657888921153, 3.5613890517193703, 4.074736106198628, 4.6066449193166035, 5.017477890890933, 4.507643018279138, 4.113829952466969, 3.500156832281352]"
S6,BFGS,7,20007,7741.941593035128,7741.717219150071,70320.14560924887,36.49684944628291,2.070666223920567e-06,8.631654019428761e-05,0.0,True,True,,1397,0.2273693084716797,5000,"[1.8438596516222994, 2.3927462348014097, 2.87836578874453, 3.5613890522808562, 4.0747361021563435, 4.606644916336285, 5.017477893510348, 4.507643021178972, 4.113829952556314, 3.500156833095543]"
S6,BFGS,8,20008,7741.941593035127,7741.717219150019,70320.14560924894,36.496849446282546,2.0706662249552594e-06,8.631654020421574e-05,0.0,True,True,,1471,0.23891043663024902,5000,"[1.8438596516129317, 2.392746234057098, 2.8783657890288956, 3.5613890525650893, 4.074736103016733, 4.606644922340042, 5.01747788516119, 4.50764302220446, 4.1138299533485005, 3.500156832947601]"
S6,BFGS,9,20009,7741.941593035128,7741.717219150011,70320.14560924911,36.496849446282496,2.0706662274385216e-06,8.631654020557842e-05,0.0,True,True,,1405,0.2585446834564209,5000,"[1.8438596515886752, 2.3927462340551746, 2.878365788995198, 3.561389052605543, 4.074736103288038, 4.606644923452557, 5.017477884741774, 4.507643021264676, 4.113829953325851, 3.5001568329650037]"
S7,SA,0,0,7959.008347767918,7952.899565985733,70325.432331571,36.514774191669886,7.725158661840466e-05,0.0004047723745174315,0.0,True,False,"radius_second_diff,adj_height_ratio",16000,2.949506998062134,16000,"[29.40924464546693, 28.435989782666883, 27.254073494164988, 25.93700327023501, 23.662069585980696, 20.888485437177586, 21.58434795597505, 22.710893453231254, 24.471852461853103, 2.330003175597647, 1.6802296217245916, 2.686306329396389, 2.3731896402588437, 1.9588567340691583, 5.685390155888296, 6.0, 6.0, 4.156304835181675, 3.64449369955328]"
S7,SA,1,1,8262.777776874324,8257.13542218316,70331.48769991167,36.49632062644471,0.00016336319555841484,0.00010080475493954391,0.0,True,False,"neck_radius,rel_radius_step,radius_second_diff,adj_height_ratio",16000,3.1851696968078613,16000,"[31.635412356381966, 30.675944116589783, 18.860992588837327, 16.91880961721659, 16.00255931071686, 15.509526948815905, 19.035676360844572, 24.062941474283814, 26.12292929898107, 5.567288182566413, 2.249522900278002, 5.153309185719233, 1.9208826089340987, 4.053992261360214, 1.8125083993621582, 5.144767379294652, 4.361193065065254, 2.9198605677421163, 3.3129960761225683]"
S7,SA,2,2,7984.765921326674,7978.862214192916,70311.84640782354,36.48805155076718,0.00011594983186090607,0.00032735477350187255,0.0,True,False,"radius_second_diff,adj_height_ratio",16000,3.021148681640625,16000,"[26.378788389216197, 23.568990480230582, 22.922297754060306, 22.70978846441898, 21.767282469249174, 20.709750371159327, 22.28906008182238, 25.127968095403734, 25.710962171481462, 4.142300457137406, 3.8703929093308975, 3.780544747068507, 1.89042196098925, 3.5958741618955825, 3.2734826094978677, 5.710718982460749, 4.214667289275856, 1.6035109565446626, 4.406137476566404]"
S7,SA,3,3,8053.084312412356,8051.633340152531,70319.12454532334,36.49205905097275,1.244958300138911e-05,0.000217560247321947,0.0,True,False,radius_second_diff,16000,3.0581486225128174,16000,"[32.761516406672904, 31.00319327985202, 30.077385678878436, 27.817894683343855, 26.26393255488898, 19.471799949484108, 19.79629901985835, 20.09790314610217, 21.143248060207707, 1.89207902758827, 1.5, 1.5492035544514602, 3.253740510271191, 4.091737119876621, 5.700527547199394, 5.539388838318387, 5.365110477428425, 3.2679132333379446, 4.332358742501059]"
S7,SA,4,4,8129.88857921632,8126.631966443086,70327.9409145543,36.494399962173034,0.00011292540606233166,0.00015342569388947483,0.0,True,False,"neck_radius,rel_radius_step,radius_second_diff",16000,3.717722177505493,16000,"[37.66211515495509, 36.331915335452415, 35.02277422917429, 33.66524905548135, 28.47922508001567, 17.58197395403186, 17.86235309501341, 18.260058151865792, 21.02579835850779, 1.5779443517215113, 1.5725211928972755, 1.5163741231538925, 1.5, 2.377348534144409, 5.616086199563217, 6.0, 6.0, 5.285079886686136, 5.049045674006595]"
S7,SA,5,5,7901.892941317985,7898.455368080716,70318.25292721273,36.48786844406751,2.4844607327523655e-05,0.00033237139541071966,0.0,True,False,"radius_second_diff,adj_height_ratio",16000,5.519043207168579,16000,"[30.079674024466684, 28.971709894128175, 27.617728335948133, 26.107210271213205, 23.341918081984982, 20.93039829658508, 21.294396871345064, 22.590139016670612, 23.240664394140214, 2.671387112836948, 1.5, 1.9173687608249894, 1.9767015287625171, 1.7427262035624498, 5.562685335634681, 5.959713779453856, 5.109731276076201, 4.164527111811608, 5.8830273351042575]"
S7,SA,6,6,8271.382328564508,8255.895874088586,70335.96574170893,36.48483799630846,0.00022704410848880703,0.0004153973614121422,0.0,True,False,"rel_radius_step,radius_second_diff,adj_height_ratio",16000,3.522542715072632,16000,"[37.85821321486208, 31.490755333362394, 29.742488990755895, 19.086739382906845, 18.465217567902418, 18.131356718067355, 24.203433144652145, 24.527958722952473, 25.88840847877839, 1.5, 2.2995622003242304, 1.5055964396717356, 5.324221575982159, 4.804727320120463, 5.2386001239002455, 5.626149124089442, 1.6501652909941114, 3.753797831671419, 4.782018089554654]"
S7,SA,7,7,8331.214234857354,8306.182911132224,70305.20361317229,36.52680238887735,0.00021041505727694456,0.0007343120240369828,0.0,True,False,"radius_second_diff,adj_height_ratio",16000,2.4992573261260986,16000,"[29.438567571779778, 29.08808147128842, 28.096396360313904, 27.6397828534812, 26.59982107085446, 19.683131093884246, 20.95260234254971, 21.620949886152733, 23.637822206058033, 2.135629355981235, 1.7391892844331542, 3.329184464294808, 2.300168040688932, 1.6078603322946758, 4.6062591660044685, 5.9819498139888845, 5.6715526123142235, 6.0, 3.155009318876968]"
S7,SA,8,8,8890.744973723038,8882.807904808269,70306.68120473236,36.50581865090329,0.00018940266307790175,0.00015941509324072554,0.0,True,False,"neck_radius,rel_radius_step,radius_second_diff,adj_height_ratio",16000,2.339489459991455,16000,"[38.65459785531109, 37.66420238868738, 35.68004378076757, 26.593696908488532, 16.38287530934815, 12.918095204035408, 22.948111285370015, 23.83125520287014, 25.534388651907452, 1.5, 1.9231725799574184, 1.7164190641238812, 1.8880364906654648, 5.491722971149639, 5.823560654520698, 6.0, 4.748707423725, 5.100139734211211, 2.314059732549971]"
S7,SA,9,9,7903.567027673088,7890.85200335504,70307.92934938558,36.48259435655887,0.00017165316573406882,0.00047686694359259794,0.0,True,False,"radius_second_diff,adj_height_ratio",16000,2.419715404510498,16000,"[27.861410135807237, 26.27396532585947, 22.904021656648332, 19.191841171132396, 18.236489574382894, 18.114221524346338, 19.584950022281532, 21.04494082490815, 23.7525593825786, 6.0, 1.7569095732157611, 5.122792402558311, 3.0888290348289553, 1.6319194976825426, 1.5, 2.995871112800926, 4.219105521723268, 4.901415952915743, 5.265751260833363]"
S7,PSO,0,10000,8596.7672182097,8596.66225126193,70318.67242156739,36.50122302873841,1.8879101715167915e-05,3.350763666872646e-05,0.0,True,False,"neck_radius,rel_radius_step,radius_second_diff,adj_height_ratio",16000,2.666884183883667,16000,"[35.214238340164485, 34.1776917307195, 29.420343287004336, 24.916485242851728, 12.0, 12.0, 18.612535036856436, 23.329331380047623, 24.899371979207164, 3.5155705141165274, 1.5, 6.0, 3.8715435235884414, 4.157125002423497, 6.0, 6.0, 2.456983988609942, 1.5, 1.5]"
S7,PSO,1,10001,8670.361093005718,8669.123274938633,70306.57550993675,36.482590644353984,0.0001909057176229736,0.00047696864783606634,0.0,True,False,"neck_radius,rel_radius_step,radius_second_diff,adj_height_ratio",16000,2.5797276496887207,16000,"[35.36193933135241, 34.18496249016613, 29.5107019430535, 20.15022267019993, 12.0, 12.0, 12.0, 18.74759069732934, 22.985939195209966, 4.78275000559425, 1.5, 5.301247103731895, 6.0, 6.0, 2.3951341704294227, 6.0, 1.5, 1.5034593645984182, 1.5]"
S7,PSO,2,10002,8386.912533988563,8386.894402289357,70319.76939726927,36.49915757205095,3.279333485992211e-06,2.308021778226435e-05,0.0,True,False,"neck_radius,adj_height_ratio",16000,2.5364274978637695,16000,"[36.9771114505381, 33.329349226883544, 27.2916932957117, 18.474411939399133, 15.544694997975018, 12.0, 13.04086732207456, 18.0698273886928, 20.1498104464743, 2.0482895162011436, 4.43667377054464, 5.807235446031356, 5.7414744325107305, 2.7350770454005082, 3.582193667239738, 1.5000000000000622, 5.626653537544665, 2.089252995623855, 2.932307160954249]"
S7,PSO,3,10003,8832.589117838983,8808.976003996493,70338.62303470468,36.47902570844489,0.0002648326892019386,0.0005746381247976223,0.009767877038395767,False,False,"neck_radius,rel_radius_step,radius_second_diff,adj_height_ratio",16000,3.4865219593048096,16000,"[29.093492747098225, 26.450162724964372, 23.635664048016984, 23.27154276977229, 20.737548510223252, 15.595103203698475, 15.76079187211117, 26.8977958526474, 26.888027975609003, 5.870953142248749, 4.556775301917054, 1.8142266472073143, 5.585472736625655, 2.846057155286152, 5.876171862842072, 5.0424218048399645, 1.5, 1.5, 1.886947057477927]"
S7,PSO,4,10004,8782.819547463714,8781.984582986861,70321.78818244416,36.49441998108478,2.5429215645014622e-05,0.00015287723055391718,2.997347672817341e-05,False,False,"rel_radius_step,radius_second_diff,adj_height_ratio",16000,3.005481719970703,16000,"[24.726715843306135, 24.726745816782863, 23.305594176831928, 23.305562333340568, 22.375568165250453, 18.20623770292665, 18.23988967031147, 24.268256794074162, 25.67823085613515, 4.801977215792556, 4.77680485038987, 1.5071113296087453, 1.5, 6.0, 3.289546140247087, 3.3671275307004827, 1.5148121680202384, 4.758756051240858, 4.978284695084945]"
S7,PSO,5,10005,8474.36990941676,8472.015106263416,70315.78412127493,36.49147654986412,5.99527691277934e-05,0.00023351918180500346,0.0,True,False,"radius_second_diff,adj_height_ratio",16000,4.274615287780762,16000,"[29.955150391691696, 23.284912700393473, 23.279850384481687, 22.429060870880182, 20.943042340189983, 20.93591362381517, 24.830052294778486, 25.119081415443457, 26.98128382863916, 2.2229378933492203, 1.5, 3.3776442147612795, 6.0, 3.4058726880990555, 4.743305173673483, 3.89878309803006, 1.5, 4.543972299075963, 5.298961182875056]"
S7,PSO,6,10006,8479.65728110891,8479.520518687339,70319.69981230632,36.497568634632884,4.268880740557167e-06,6.661274978399302e-05,0.0,True,False,"neck_radius,rel_radius_step,radius_second_diff,adj_height_ratio",16000,2.412691593170166,16000,"[35.06567365706814, 29.911458304953264, 23.803083513894705, 21.59691096006847, 13.93619200791336, 12.0, 22.140982033841983, 23.71933512258044, 26.93979748370833, 3.396258724307472, 4.890543350416846, 3.6041463347137817, 3.379432237549015, 6.0, 4.043063482560637, 4.678647947831792, 1.5, 3.505476557253344, 1.5]"
S7,PSO,7,10007,8829.604598720332,8829.587834934757,70319.61175929768,36.50068827336527,5.52105663138948e-06,1.885680452795123e-05,0.0,True,False,"neck_radius,rel_radius_step,radius_second_diff,adj_height_ratio",16000,1.9481804370880127,16000,"[36.19702862779186, 30.653421719623367, 25.456409229009395, 24.952770975284853, 23.22067009866622, 12.0, 12.0, 16.778337826738447, 27.001540190099842, 1.587476984121275, 5.999991082506001, 2.0742657061988776, 6.0, 1.5002127271928027, 6.0, 1.529775107242957, 4.308966666103358, 6.0, 1.5]"
S7,PSO,8,10008,87717.94010968757,8737.237685571741,70073.6608841535,38.33007267310595,0.003503115981889856,0.05013897734536857,0.011404571041591538,False,False,radius_second_diff,16000,2.119837999343872,16000,"[27.66141947810426, 27.67102830189334, 24.575919046400966, 24.587323617442557, 23.421507866522248, 19.95068799993382, 19.9494412300434, 19.949400974930928, 19.95063226699314, 2.8596970558839643, 5.19702557455115, 3.496694363876744, 1.9362071513189707, 4.240119080767432, 3.6765034594695116, 5.465553785638116, 3.9638080774214752, 3.7953118529439913, 3.6991522712345994]"
S7,PSO,9,10009,8324.034386892326,8324.24802819909,70324.7987650077,36.496635326592795,6.824182320388952e-05,9.218283307411047e-05,0.0,True,False,"neck_radius,rel_radius_step,radius_second_diff",16000,3.3266632556915283,16000,"[35.03191674428208, 31.029908844632374, 27.87194775405147, 24.131902851186844, 21.74100646064237, 13.54102161581246, 13.8903651347425, 19.403191636035274, 23.671080009232107, 3.1917111226228374, 4.250984649415849, 3.5772618781372607, 1.5, 2.3078523263589834, 3.985449859619273, 3.301658803398006, 6.0, 5.567070281388183, 2.814646405652407]"
S7,BFGS,0,20000,8065.282684566328,8051.810636045786,70338.11711244115,36.502954535974844,0.00025763811776377267,8.094619109161544e-05,0.0,True,False,"neck_radius,radius_second_diff",7001,3.1533467769622803,7000,"[37.6231660911437, 34.87047509728286, 32.49384140182214, 26.740554171326387, 24.26875769879409, 16.05095632296163, 16.139891144087624, 19.50011134816153, 21.893133670575008, 1.9808916866323774, 1.9866231018265303, 1.7521147093812683, 3.519962328348037, 2.665421031696157, 5.900515160651851, 5.342305468200694, 5.035312463212733, 2.582530100752249, 5.7372784852729435]"
S7,BFGS,1,20001,7740.87639570043,7740.659882815151,70320.13292844633,36.496904319317416,1.890336267465174e-06,8.4813169385867e-05,0.0,True,True,,7001,3.545771598815918,7000,"[33.42124549225011, 28.598678873125042, 24.863041977861645, 22.193366982408016, 20.555483123154723, 19.91913122550268, 20.268746703191876, 21.612421290211977, 23.9774151004391, 2.6763305125481667, 3.163500336510131, 3.523458682032976, 3.774969179738118, 3.9331463457541957, 4.010040582875951, 4.018097936903232, 3.9613738954281925, 3.8284739942428403, 3.6075128532836174]"
S7,BFGS,2,20002,7742.010142274903,7741.716266984324,70318.6124228045,36.49690285545635,1.9732326443491325e-05,8.48532751685497e-05,0.0,True,True,,7000,2.9090466499328613,7000,"[32.43844311897445, 26.68314474546189, 23.153087118932167, 21.42432464872346, 20.248522083676338, 19.886904696969857, 20.538063206776087, 21.644538013287857, 23.948000083001418, 3.220406831071374, 4.224516869941769, 4.065854229063799, 3.2446500719385596, 3.499089839540442, 3.9573285786741828, 4.007931875822389, 2.940780142883173, 3.7131216692201927, 3.623222747300465]"
S7,BFGS,3,20003,8237.054213049234,8233.792377587795,70314.3643221399,36.49062950544431,8.014331427906566e-05,0.0002567258782380655,0.0,True,False,"neck_radius,rel_radius_step,radius_second_diff,adj_height_ratio",7001,3.780158281326294,7000,"[34.56459252540349, 21.92463394559207, 19.209923409814948, 17.471249471216115, 15.395426065132048, 14.289270717574269, 15.308812167865051, 16.203463434457, 22.57414417354977, 5.82662703298669, 5.78999687885501, 2.340770977717311, 2.8330590814172276, 2.028426317252543, 2.0649135617982766, 1.6872881986117596, 2.188594438591027, 5.99965144347876, 5.7313015747357]"
S7,BFGS,4,20004,7740.87640099503,7740.65988750103,70320.13292904143,36.4969043149972,1.8903447302150784e-06,8.481328774788126e-05,0.0,True,True,,7001,2.6390485763549805,7000,"[33.41532485343427, 28.597340842476882, 24.861847010962904, 22.19233790530259, 20.555332469109583, 19.919239185351362, 20.268393791601156, 21.61139339104844, 23.97614322510911, 2.6795807064934203, 3.161275162719668, 3.5237749449987015, 3.7754250756714747, 3.9317643364846107, 4.005822196962905, 4.020308572063874, 3.9608230353286897, 3.828993410456774, 3.6091368738170826]"
S7,BFGS,5,20005,7740.88334759686,7740.667156242582,70320.096272637,36.49690418823645,1.3690648038298251e-06,8.481676064522386e-05,0.0,True,True,,7001,3.2481541633605957,7000,"[33.461851800455726, 28.58011965882991, 24.841559326941542, 22.141990850220346, 20.52499905014648, 19.9115515987987, 20.30653614516256, 21.6920375633844, 24.062217949232473, 2.6559202294491753, 3.2013950037855556, 3.5318918847082554, 3.838843461892533, 3.937348074316882, 4.04813139501451, 4.064313619594323, 3.9477424721185344, 3.7715937795691556, 3.4997242677875207]"
S7,BFGS,6,20006,7751.279474017706,7751.050531023582,70320.16826827066,36.49681941500455,2.3928934962970664e-06,8.713931494378201e-05,0.0,True,False,adj_height_ratio,7001,3.015441417694092,7000,"[35.670904683888594, 32.52851843532808, 30.151516052305112, 27.95345026809512, 22.639478407516286, 20.17956152311225, 20.179613351056446, 20.755430222809782, 22.70415766074274, 1.5002252871226474, 1.5377240831000984, 1.557365828922744, 1.6734595484562511, 5.999888263698775, 5.3564156153533, 4.941712145521587, 4.059973837053845, 4.436404364904397, 5.433650440870909]"
S7,BFGS,7,20007,8023.697419626848,8011.7595889622,70337.11750384634,36.50196424465136,0.00024342297847469705,5.381492195510873e-05,0.0,True,False,"neck_radius,radius_second_diff,adj_height_ratio",7001,3.055478572845459,7000,"[34.566641975026364, 24.424128956170335, 21.068715281562408, 18.678782832678728, 17.477854555360324, 16.93355686125364, 17.81247830967472, 19.34239315339196, 21.247265513893506, 4.45555058316753, 5.985060945681565, 5.999248580462761, 1.904884481461385, 1.9114934717678054, 1.8486388784599468, 1.7284866987100218, 5.267172679527253, 4.015759832649679, 3.3856680927634155]"
S7,BFGS,8,20008,7743.65732866894,7743.397243360794,70318.94177861609,36.49691153840165,1.5048654492433854e-05,8.461538625623041e-05,0.0,True,True,,7000,3.1807782649993896,7000,"[34.16267714115876, 29.86331350361761, 27.061422281515636, 24.837461150757512, 21.572731686379804, 19.961986374591802, 20.26108645604393, 21.35963225086631, 23.94545651480102, 2.309820638864927, 2.6231075386032523, 2.2049798696664333, 2.21191232899967, 4.801473298108484, 5.24803424276769, 5.482117842384603, 3.5432265877883413, 4.395605946124622, 3.6766332450936243]"
S7,BFGS,9,20009,7744.7419778156145,7744.309741250795,70320.97487808617,36.495818147497566,1.3863454012657355e-05,0.00011457130143654711,0.0,True,True,,7001,2.961592674255371,7000,"[35.1423075268221, 31.932461314622177, 29.288506253418547, 25.91875243950845, 22.264764314372872, 20.161328409627412, 20.163245869207973, 21.23112155568615, 23.29485931095044, 1.741305781261391, 1.7246154782246204, 1.8125799883398328, 2.923618225990928, 4.769230639152402, 5.465861732842827, 5.417626842388882, 4.1855552757872445, 3.904154318819425, 4.551269864690013]"
S8,SA,0,0,54621.25947608083,7718.267930410065,89924.56821429823,36.418965247100196,0.000838130952241934,0.0022201302164329773,0.0,False,False,,16000,8.140475034713745,16000,"[36.44489071019975, 33.68344834052121, 31.110862719159357, 28.71497410756541, 26.821112955472888, 25.87929017522529, 25.89311991107015, 26.179757052708162, 26.65411641620686, 1.5236428096013601, 2.0069421358088784, 1.5, 1.9604378556340385, 3.4946925865178207, 6.084458666208655, 5.464929099890686, 5.3915008540115625, 5.158554073445345, 3.833807165981843]"
S8,SA,1,1,117923.67638233273,7755.8231392302205,90017.3636489876,36.359409214224264,0.0001929294331954831,0.003851802350020153,0.0,False,False,,16000,2.567190408706665,16000,"[34.801424016328184, 30.560706588776863, 26.939904758963046, 24.240715679975988, 22.691121824089198, 22.165634738680676, 22.51959480970336, 23.685086101424016, 25.39811382328192, 5.756405275486372, 4.2259401333763735, 2.6419085735833656, 2.668912783099737, 2.2337919366958054, 2.546832954848923, 2.172009978005493, 3.7890501166718678, 5.614215851634239, 4.710341610822086]"
S8,SA,2,2,68615.89775104738,7634.557467907127,90033.74515783698,36.39747585615726,0.00037494619818866743,0.0028088806532258325,0.0,False,False,,16000,2.484001398086548,16000,"[35.68125904658091, 32.2714077505114, 29.36694024804513, 26.972410892909203, 25.500434106170648, 24.776288973480025, 24.877668173659785, 25.345092319154276, 26.260220157171815, 2.3008671180024107, 3.203436744553578, 3.643451657904515, 2.2679998195978635, 2.8087361296827487, 3.283372521214979, 3.6857913857808415, 5.026070120372775, 5.9279808088391945, 4.249769550208351]"
S8,SA,3,3,55005.01592579288,7723.500854665508,90166.72433474202,36.36095258574988,0.001852492608244615,0.003809518198633477,0.0,False,False,,16000,2.8337223529815674,16000,"[36.43507402231899, 33.49009014542174, 30.959599594509978, 28.86278945397224, 27.03652288375439, 26.00245575354504, 26.003599225521175, 26.22638974594034, 26.79355142962417, 1.5050384918781856, 1.620468689628046, 1.5, 2.423832866454279, 3.532663915519075, 4.520128086642696, 4.740297277432628, 5.595203065597652, 4.7621753397717885, 6.1611448528255295]"
S8,SA,4,4,67059.05204022664,7733.5255186882005,90015.72760807781,36.46229794682336,0.00017475120086455717,0.0010329329637434976,0.0,False,False,,16000,2.512003183364868,16000,"[36.795476455839136, 34.4061836923767, 31.937369015767715, 29.35517297583729, 27.158994876887082, 25.785964771776662, 25.80002536790406, 26.099548602352222, 26.696530806733286, 1.5, 1.5, 1.703063216478327, 1.643149344345753, 2.9163733915332952, 4.93008524878975, 6.344253078836111, 4.874681548847186, 6.163051138845728, 4.887640979147218]"
S8,SA,5,5,66821.73998425787,7687.230749179765,89872.47830675227,36.205356682197255,0.0014169077027526024,0.008072419665828624,0.013087357558646318,False,False,,16000,2.5104424953460693,16000,"[36.84297149299832, 34.43075937194991, 31.861990436295937, 29.317587562244437, 27.16107624960631, 25.848558668994222, 25.835471311435576, 26.142678999986167, 26.62653479652132, 1.5, 1.5972516693611654, 1.5, 2.2365766955096413, 2.5676108930252566, 4.023062727398747, 4.866565624244081, 7.0, 4.70356604211121, 6.210723030547153]"
