scenario_id,algorithm,run_index,seed,penalized_objective,area,volume,total_height,rel_volume_error,rel_height_error,monotonic_violation,feasible,n_evals,time_s,budget,decision_vector
S4,SA,7,7,129241.34660487252,7769.884471947199,70317.19732622683,36.5,3.9855997911983526e-05,0.0,0.0,True,10000,0.529094934463501,10000,"[34.187144946392564, 29.39463734901326, 25.444980823005512, 22.333440746969, 20.24133296945951, 19.09144866364358, 18.86733224930139, 19.337425673338423, 20.57173716863411, 22.44639312296828, 24.842670160775597]"
S4,SA,8,8,129257.68126160494,7791.21307567696,70216.00985623937,36.5,0.0014788131934105706,0.0,0.0,False,10000,0.5257010459899902,10000,"[34.585845367634484, 30.1695910238146, 26.23553908859371, 22.93140782732184, 20.3585104523808, 18.812325390328564, 18.242011100181166, 18.554870316212163, 19.709310944706637, 21.69926683166403, 24.32532087569019]"
S4,SA,9,9,130891.53525878422,7773.653025373246,70451.47464776553,36.5,0.001869662226472242,0.0,0.0,False,10000,0.5284388065338135,10000,"[34.24307245638736, 29.58198642627577, 25.47885925566168, 22.428264629699704, 20.151915641306715, 18.960578044532973, 18.763247906116735, 19.398923658576795, 20.711500672369183, 22.52388857445889, 24.722552845583383]"
S4,PSO,0,10000,6085614.15588783,8365.546284389913,77144.59101133907,36.5,0.09705049788593673,0.0,0.12274539760164771,False,10000,0.5866680145263672,10000,"[25.835392945848866, 25.822498015307804, 25.188834535629994, 25.240339066664205, 25.29469018641959, 25.347074096309697, 24.318775195050424, 24.196029797448777, 24.117626237206427, 24.040483794424976, 27.073736785284364]"
S4,PSO,1,10001,415548.2070299892,7931.661396454718,70173.31055002715,36.5,0.002086027445575248,0.0,0.0,False,10000,0.5566408634185791,10000,"[32.31445192758293, 27.70139980089061, 24.760759530366258, 22.997046397989763, 21.189206964951982, 19.12847380827902, 17.882822489069778, 18.94885429798395, 21.65762405581957, 24.489565918862507, 26.431159914409506]"
S4,PSO,2,10002,678433.1981290432,7948.954377755583,71276.38852327093,36.5,0.01360051938667419,0.0,0.04026395016702722,False,10000,0.5683808326721191,10000,"[32.89021751200506, 29.0888993301768, 23.88082771886844, 20.690377821914087, 19.65626699592496, 19.66490385531793, 19.705167805484958, 21.481181414293427, 24.005676942914288, 24.203036313971523, 24.87236137879773]"
S4,PSO,3,10003,714752.999685398,7897.6581752404545,70542.45948577374,36.5,0.0031635307988301946,0.0,0.01557791858439117,False,10000,0.5642569065093994,10000,"[32.55581277634888, 27.61356813868193, 25.520922185788834, 23.304879152664, 23.273010983234332, 22.236787337946772, 20.55410644114905, 20.5403464686489, 20.524768550064508, 20.906890350110366, 22.304383663557182]"
S4,PSO,4,10004,20739370.106389202,9492.49760021056,81063.88519752941,36.5,0.15278562567590173,0.0,0.755535461722662,False,10000,0.5909020900726318,10000,"[24.210484404184474, 24.553008503250272, 24.994309602051285, 25.749845063773947, 26.11461702262088, 22.108675937906764, 22.430731052557345, 28.6049147785066, 28.659223352528265, 28.556869206782704, 27.878625937797842]"
S4,PSO,5,10005,676326.9728906893,7972.419951112381,69477.18497410764,36.5,0.011985424145226907,0.0,0.0,False,10000,0.5567052364349365,10000,"[34.90696420702462, 29.439105045117955, 23.95270346839571, 20.9724295687552, 20.62825672443503, 18.926777918303227, 17.191785735247787, 18.693800479432372, 21.2907962092631, 23.539144229877696, 24.653052022892926]"
S4,PSO,6,10006,536415.5857787341,8088.274718193912,70120.97317967816,36.5,0.0028303017679443096,0.0,0.0,False,10000,0.5544507503509521,10000,"[36.4020147060137, 31.682464307665548, 26.6090689081109, 22.01496548182656, 19.199441743725178, 17.25032886462559, 14.86819720244368, 16.438428092105493, 19.559829098311873, 22.56285439931102, 25.32064275874293]"
S4,PSO,7,10007,539706.6489759167,8415.335742796236,69745.28513142322,36.5,0.008172850804561649,0.0,0.0,False,10000,0.5590417385101318,10000,"[37.54108584115599, 34.68491115054277, 30.54990639893043, 25.453456717337193, 19.68427210384011, 14.95204744111266, 12.0, 12.176203692720492, 14.560753180741852, 18.505536532895867, 23.01775893224373]"
S4,PSO,8,10008,1055644.0092402713,8286.423767012408,72324.60922152156,36.5,0.028506957075107527,0.0,0.02138774497820961,False,10000,0.5644838809967041,10000,"[38.669232986994885, 34.30853862571189, 28.607246622575353, 22.452377250074978, 18.844361070425485, 17.525178141791955, 17.535451233530132, 18.09195680315141, 18.070569058173202, 18.39846017606431, 22.104767508478552]"
S4,PSO,9,10009,598162.0965786186,8296.75104871506,70812.34288937502,36.5,0.007001463159485555,0.0,0.017579370119293003,False,10000,0.5642039775848389,10000,"[33.402864025838134, 27.492670084298894, 22.75589227653561, 19.624889694035467, 17.65500474151008, 17.663879988800815, 17.681459358920108, 21.292041514956075, 25.18971038638612, 27.132231527323476, 27.402856212639428]"
S4,BFGS,0,20000,125740.2119763866,7779.8545584981985,70382.69063541509,36.5,0.0008915050542532014,0.0,0.0,True,1987,0.11064910888671875,5000,"[34.41182755111716, 29.8570261824189, 25.88529108248719, 22.673640086717615, 20.336032922138557, 18.931202225780844, 18.468432513127105, 18.911105911129663, 20.177873225833462, 22.141489975809957, 24.62562046874567]"
S4,BFGS,1,20001,125740.21197638653,7779.85455849816,70382.69063541584,36.5,0.0008915050542639623,0.0,0.0,True,2035,0.11229896545410156,5000,"[34.41182755111696, 29.8570261824186, 25.885291082486727, 22.67364008671718, 20.336032922138347, 18.93120222578153, 18.468432513128253, 18.911105911130786, 20.17787322583412, 22.14148997581039, 24.625620468745815]"
S4,BFGS,2,20002,125740.2119763866,7779.85455849812,70382.69063541462,36.5,0.0008915050542465795,0.0,0.0,True,5001,0.257688045501709,5000,"[34.411827551116176, 29.857026182417194, 25.885291082485846, 22.673640086718834, 20.336032922140248, 18.931202225783114, 18.468432513127897, 18.911105911129898, 20.17787322583283, 22.1414899758095, 24.625620468745407]"
S4,BFGS,3,20003,125740.2119763867,7779.854558498075,70382.69063541434,36.5,0.0008915050542426476,0.0,0.0,True,5001,0.25769495964050293,5000,"[34.41182755111554, 29.857026182414952, 25.885291082483047, 22.67364008671416, 20.33603292213778, 18.931202225781764, 18.468432513130615, 18.911105911134474, 20.177873225837157, 22.141489975812014, 24.625620468747385]"
S4,BFGS,4,20004,125740.2119763867,7779.854558497702,70382.69063544022,36.5,0.0008915050546105842,0.0,0.0,True,5001,0.2587399482727051,5000,"[34.41182755116019, 29.85702618241288, 25.88529108248448, 22.673640086755178, 20.336032922180777, 18.931202225783416, 18.4684325131392, 18.91110591112993, 20.17787322579707, 22.14148997577051, 24.62562046873334]"
S4,BFGS,5,20005,125740.21197638658,7779.854558497489,70382.69063540592,36.5,0.0008915050541228301,0.0,0.0,True,5001,0.2585418224334717,5000,"[34.41182755110652, 29.857026182403484, 25.88529108247648, 22.67364008671625, 20.336032922148853, 18.931202225800295, 18.468432513145352, 18.911105911125528, 20.17787322582611, 22.1414899758075, 24.625620468746426]"
S4,BFGS,6,20006,125740.2119763866,7779.8545584981675,70382.69063541539,36.5,0.0008915050542575471,0.0,0.0,True,1985,0.11049604415893555,5000,"[34.411827551116914, 29.8570261824186, 25.885291082486923, 22.673640086717466, 20.336032922138642, 18.93120222578163, 18.46843251312779, 18.91110591113024, 20.17787322583363, 22.14148997581005, 24.62562046874558]"
S4,BFGS,7,20007,125740.21197638666,7779.8545584981075,70382.69063541427,36.5,0.0008915050542416128,0.0,0.0,True,5001,0.2580909729003906,5000,"[34.411827551119096, 29.857026182420363, 25.885291082487836, 22.673640086718233, 20.33603292214124, 18.931202225783036, 18.468432513127848, 18.911105911129738, 20.17787322583066, 22.141489975804518, 24.62562046874086]"
S4,BFGS,8,20008,125740.21197638656,7779.854558497239,70382.69063543093,36.5,0.0008915050544785574,0.0,0.0,True,5001,0.258220911026001,5000,"[34.41182755111162, 29.857026182416806, 25.88529108248529, 22.673640086723534, 20.336032922167256, 18.93120222581121, 18.468432513144126, 18.911105911122316, 20.177873225828055, 22.14148997581058, 24.625620468735512]"
S4,BFGS,9,20009,125740.21197638658,7779.854558498364,70382.6906353394,36.5,0.0008915050531769143,0.0,0.0,True,5001,0.2592649459838867,5000,"[34.41182755109346, 29.8570261824236, 25.88529108243205, 22.673640086619955, 20.33603292210026, 18.931202225768974, 18.468432513110926, 18.911105911161968, 20.177873225885957, 22.141489975830233, 24.625620468727814]"
